date,latitude,longitude,depth,mag,id
20180126,42.5327,-111.3893,10,4.4,us2000cpkg
20180127,43.6741,-105.2444,0,3.2,us2000cqfk
20180127,33.7411667,-117.4896667,10.55,3.14,ci38093472
20180128,36.7984,-104.9687,5,3,us2000cqqu
20180128,36.8544,-97.4305,5,3,us2000cqqa
20180128,43.3623,-105.0897,0,3,us2000cyyg
20180129,46.3973,-75.3136,18,3,us2000cr6s
20180130,36.9133333,-117.4233333,1.47,3.1,ci38095368
20180131,47.4114,-93.0578,0,3,us2000d0x0
20180131,31.0466,-109.2363,14.15,3,us2000crlt
20180131,36.2355,-120.3733333,13.95,3.14,nc72961611
20180201,43.1373,-110.8479,5,3.5,us1000cdp2
20180202,43.6038,-105.3718,0,3,us2000d1zd
20180202,43.7192,-105.2773,0,3.2,us1000cep4
20180202,43.7938,-105.3667,0,3.1,us1000cem2
20180204,45.1558333,-124.3488333,30.15,3.06,uw61366781
20180204,43.8079,-105.3647,0,3.2,us1000cfsh
20180204,40.0035,-117.1986,9.4,3.4,nn00620603
20180204,34.6722,-97.4959,4.425,3.2,us1000cflq
20180204,48.6325,-123.1208333,12.69,3.09,uw61366651
20180205,36.0355,-97.9032,6.871,3.2,us1000cg26
20180205,36.0325,-97.906,6.411,3.7,us1000cfxn
20180205,36.041,-119.7465,22.46,3.48,nc72964596
20180207,36.0403,-97.8983,3.648,3.2,us1000cib0
20180207,37.2033,-97.816,5.65,3.1,us1000ci6k
20180208,36.0363,-97.9003,5.146,3,us2000cyuj
20180208,36.0415,-97.8949,3.768,3,us2000cytw
20180209,43.7593,-105.3452,0,3.2,us2000czrs
20180210,43.5769,-105.1408,0,3,us2000d0ec
20180210,43.7071,-105.3084,0,3.1,us2000d0di
20180210,38.808,-122.8175,3.21,3.23,nc72966896
20180211,31.1738,-103.2893,5,3,us2000d0n2
20180211,36.033,-97.9069,5.911,3.5,us2000d0is
20180211,33.6528333,-117.3418333,3.71,3.52,ci38106152
20180211,40.2895,-121.1991667,13.36,3.36,nc72967671
20180212,29.0077,-97.9173,5,3.1,us2000d0xm
20180213,36.0361,-97.9017,4.599,3.2,us2000d1ad
20180215,40.64,-109.4667,0,3,us2000d2uh
20180215,36.1803333,-117.851,1.9,3.31,ci38109320
20180215,34.0448333,-117.14,13.38,3.34,ci38109080
20180216,35.6892,-97.3031,5.568,3.2,us2000d3jx
20180216,36.9554,-99.3476,2.882,3.1,us2000d38m
20180216,36.5336,-98.9685,6.904,3.7,us2000d36z
20180216,36.5355,-98.9648,6.753,3.4,us2000d32t
20180217,43.6425,-105.3211,0,3.2,us2000d3vz
20180218,44.7446667,-110.9973333,9.83,3.12,uu60269997
20180218,44.746,-110.9903333,9.89,3.11,uu60269347
20180218,35.7914,-98.5748,2.281,3.2,us2000d426
20180219,28.9711,-97.9398,5,3,us2000d4zq
20180220,43.7644,-105.3949,0,3.3,us2000d5h8
20180220,31.7986667,-116.1098333,10.68,3.56,ci38112440
20180221,43.7443,-105.352,0,3.3,us2000d62g
20180221,47.4254,-93.0725,0,3,us1000e2g6
20180221,36.1239,-97.8153,7.394,3.4,us2000d5n0
20180222,36.2298,-97.3408,8.201,3.1,us2000d6be
20180223,37.8263333,-121.9845,6.16,3.51,nc72974766
20180223,37.8285,-121.9818333,5.98,3.39,nc72974771
20180223,37.8256667,-121.9793333,6.93,3.31,nc72974586
20180223,38.0274,-115.2493,14.3,3.2,nn00622844
20180224,36.4519,-98.771,8.133,3.3,us2000d7hi
20180224,37.338,-117.907,6.1,3.51,nc72975536
20180224,36.913,-97.6509,7.686,3.6,us2000d7dc
20180225,44.7535,-110.9953333,6.3,3.04,uu60272617
20180225,36.7557,-97.5248,8.174,3,us2000d7md
20180225,37.2387,-104.821,5,3.5,us2000d7lc
20180226,33.4825,-116.5036667,12.59,3.66,ci38116288
20180226,36.2086,-97.4246,8,3,us2000d809
20180226,26.1169,-92.1408,10,4.3,us2000d7y1
20180227,30.7243,-109.2485,10,3.4,us2000d8n9
20180228,43.5988,-105.244,0,3.3,us1000d26f
20180228,37.6701667,-112.5306667,11.44,3.64,uu60272922
20180301,38.042,-97.9875,5,3.1,us2000d9wn
20180301,36.679,-121.2756667,5.01,3.39,nc72977826
20180301,35.6888,-97.3051,5.248,3.7,us2000d9jj
20180302,43.5928,-105.1208,0,3,us2000dbcv
20180302,36.582,-121.1283333,9.09,3.06,nc72978276
20180304,36.478,-97.7411,8.103,4.2,us2000dc7w
20180305,36.4845,-97.7621,8.209,3,us2000dcb4
20180305,36.4833,-97.7491,8.229,4.2,us2000dca2
20180306,36.9111,-98.328,7.743,3.8,us2000dd9j
20180306,43.6952,-105.2935,0,3.4,us2000dd8j
20180306,43.5822,-105.4139,0,3.2,us1000d4rg
20180306,37.0016667,-121.4613333,8.23,3.31,nc72979736
20180307,35.4871667,-120.0265,7.99,3.69,ci37889959
20180308,38.0535,-97.9539,10.63,3.4,us1000d1e5
20180308,35.5585,-120.8688333,7.38,3.22,nc72980896
20180309,43.7881,-105.3656,0,3.2,us1000d2k7
20180309,36.4891,-97.7531,5.715,3.1,us1000d2gn
20180309,40.6805,-109.5163,0,3.1,us1000d2gk
20180309,36.4509,-98.7673,7.245,3.6,us1000d20h
20180309,40.2918333,-124.5423333,15.09,4.48,nc72981481
20180310,32.2101667,-115.3225,15.41,3.09,ci37891767
20180310,36.8425,-98.2396,6.311,3,us1000d2v4
20180310,43.5312,-105.3508,0,3.1,us1000d2um
20180311,36.9436667,-121.441,2.84,3.42,nc72982551
20180311,43.7861,-105.3905,0,3.1,us1000d352
20180311,33.1778333,-116.0291667,8.9,3.56,ci37892055
20180313,45.1638,-106.865,0,3.1,us1000d3yk
20180313,46.8931,-112.5784,19.27,3,us1000d3ts
20180314,43.8188,-105.3328,0,3.3,us1000d4ec
20180315,31.151,-103.2466,5,3,us1000d4us
20180316,36.7131,-99.386,4.312,3,us1000d55w
20180316,33.9563333,-116.3191667,8.31,3.09,ci37894911
20180317,43.7299,-105.2923,0,3.4,us1000d5rr
20180319,31.005,-114.2547,10,4,us1000d76f
20180319,31.0935,-114.275,10,4.8,us1000d760
20180319,43.8313,-105.3641,0,3.2,us1000d85u
20180320,36.4534,-98.7699,8.229,3.4,us1000d6y7
20180320,43.7494,-105.2517,0,3.1,us1000d6w4
20180320,43.7763,-105.2948,0,3,us1000d9nt
20180320,43.5389,-105.4966,0,3,us1000d9nn
20180321,43.7456,-105.2422,0,3.1,us1000d75h
20180321,45.1491,-106.9329,0,3,us1000d74x
20180321,35.9725,-97.7941,6.204,3,us1000d74k
20180322,36.2328333,-117.5685,0.79,3.04,ci37898863
20180322,43.4216,-105.3819,0,3.1,us1000da6d
20180322,40.7513333,-124.3891667,24.52,4.42,nc72988726
20180322,38.4205,-111.657,16.85,3.15,uu60274927
20180322,38.4173333,-111.656,16.44,3.05,uu60274867
20180323,35.3965,-117.825,7.67,3.06,ci37899039
20180323,40.4278333,-124.5108333,25.19,4.66,nc72988926
20180323,35.8653,-96.6804,6.046,3,us1000d7sv
20180324,36.8455,-97.7005,7.565,3,us1000d8mm
20180324,36.9938,-97.4917,6.718,3.2,us1000d8l4
20180324,36.6963,-97.6853,8.475,3.3,us1000d8j1
20180324,36.4849,-97.7577,7.368,3.1,us1000d8il
20180327,43.7639,-105.3495,0,3.1,us1000d9qd
20180331,43.6006,-105.2295,0,3.2,us1000dbxm
20180331,43.6282,-105.2079,0,3.1,us1000dbxj
20180331,36.8596667,-121.5915,6.24,3.02,nc72992330
20180401,43.7712,-105.4486,0,3.2,us1000dc6w
20180401,35.378,-98.092,7.15,3.1,us1000dc0b
20180402,43.8436,-105.2327,0,3,us2000dxl3
20180402,47.5902,-92.6545,0,3.2,us1000dciu
20180402,33.4925,-116.8045,2.91,3.37,ci37904927
20180403,38.417,-111.6611667,8.07,3.45,uu60276212
20180403,36.0865,-97.5442,6.283,3.1,us1000ddik
20180404,43.7607,-105.3498,0,3.5,us2000dun0
20180404,36.4665,-96.8674,4.5,3.6,us1000de9d
20180404,38.2929,-118.513,9.2,3,nn00628994
20180405,33.8375,-119.7258333,9.87,5.29,ci37908735
20180405,36.4671,-96.8676,5.004,3.5,us2000duvg
20180405,32.6268333,-115.7458333,10.53,3.11,ci37907887
20180406,43.785,-105.3754,0,3.1,us2000dvq1
20180406,36.2884,-97.5152,8.169,3,us2000dvly
20180406,36.2854,-97.5106,6.292,3.9,us2000dvlb
20180406,36.2831,-97.5084,7.996,3,us2000dvl9
20180407,35.6721,-97.4039,6.916,3.5,us2000dw3h
20180407,40.2838333,-124.991,11.16,3.28,nc72996581
20180407,36.2871,-97.5092,7.266,3.7,us2000dw3j
20180407,36.2896,-97.5166,5.791,4.6,us2000dw0r
20180407,36.2189,-97.5735,6.271,3.3,us2000dvz7
20180407,38.8265,-122.7676667,0.76,3.49,nc72996311
20180407,42.5828,-111.4384,8.23,3.4,us2000dvxy
20180408,36.2982,-97.5311,6.796,3.1,us2000dwn4
20180408,43.5836,-105.2961,0,3,us2000dwjd
20180408,43.7072,-105.2967,0,3.4,us2000dwin
20180408,37.199,-97.7747,6.21,3.5,us2000dwcj
20180408,40.7885,-115.9622,1.1,3,nn00629607
20180409,43.6598,-105.3487,0,3.1,us2000dx3h
20180409,43.7412,-105.2708,0,3.1,us2000dx2m
20180409,36.2185,-97.5735,4.935,4.6,us2000dwui
20180409,41.3368,-100.1394,5,3.3,us2000dwt7
20180409,36.2151,-97.5686,6.35,3.1,us2000dwsz
20180409,34.2433333,-117.458,11.64,3.23,ci37911423
20180409,36.5661667,-121.1536667,3.92,3.3,nc72997156
20180410,43.8033,-105.3474,0,3.4,us2000dxps
20180410,41.401,-100.1575,5,3.1,us2000dxjt
20180410,34.1381667,-117.4238333,4.05,3.01,ci37912351
20180410,41.3484,-100.1193,5,3.7,us2000dxhc
20180410,28.9758,-113.2809,10,4,us2000dxgx
20180410,48.6466,-114.7917,11.47,3.3,us2000dxj2
20180410,46.8784,-112.5632,14.06,3.1,us2000dxj1
20180410,41.0338,-117.4406,11.2,3,nn00629921
20180412,43.4167,-105.3015,0,3.2,us2000e26e
20180413,35.392,-118.5445,4.77,3.69,ci38148312
20180413,34.8525,-116.3971667,1.12,3.29,ci38148144
20180413,44.8089,-112.35,10,3.5,us2000dzal
20180414,43.8136,-105.3333,0,3.3,us2000e0cf
20180414,38.0247,-97.9926,5,3.2,us2000e02p
20180415,44.9455,-122.7558333,18.38,3.08,uw61363027
20180416,41.3706,-100.1203,5,3.1,us2000e17f
20180416,37.4346667,-121.773,9.31,3.82,nc73000196
20180416,35.0435,-119.0423333,7.73,3.78,ci38149752
20180417,46.6803,-75.6085,18,3.4,us1000dqct
20180417,43.6318,-105.3592,0,3,us1000dpd8
20180417,46.8924,-112.5309,14.48,3.8,us2000e1ga
20180417,35.7812,-98.576,2.863,3.1,us2000e1ev
20180418,43.6995,-105.308,0,3.3,us1000dnam
20180419,41.3423,-100.1495,5,3.3,us1000dnku
20180419,36.0386,-97.9022,5.6,3.1,us1000dnjq
20180419,36.036,-97.9043,5.88,3.5,us1000dnhf
20180419,36.4506,-98.7849,6.355,3.6,us1000dngm
20180420,43.7201,-105.2897,0,3.3,us1000dpjg
20180420,36.9394,-97.6233,5,3.1,us1000dpj2
20180420,36.9424,-97.6323,5.863,3,us1000dqsd
20180420,36.9451,-97.6185,5.546,3.6,us1000dpi1
20180420,42.1181,-83.015,2.7,3.4,us1000dny9
20180421,36.1252,-97.2366,5.233,3,us1000dpwd
20180422,37.475,-118.5535,13.55,3.6,nc73002966
20180422,36.1971667,-120.779,5.25,3.11,nc73002681
20180423,33.921,-116.3216667,8.25,3.87,ci37920791
20180424,45.1639,-106.8937,0,3,us1000drl8
20180424,43.7582,-105.2845,0,3.4,us1000drku
20180424,43.5232,-105.3006,0,3.2,us1000drgf
20180424,36.4642,-96.8665,5,3.4,us1000dr8r
20180425,43.9294,-105.2856,0,3.3,us1000dsaf
20180425,33.977,-117.2155,14.18,3.17,ci37923679
20180425,36.9404,-97.6368,4.217,3,us1000ds1l
20180425,36.947,-97.6251,6.908,3,us1000ds1c
20180426,43.7683,-105.2847,0,3.1,us1000dw1x
20180426,43.5995,-105.1843,0,3.3,us1000dw1i
20180426,36.945,-97.6324,6.767,3,us1000dsx3
20180426,28.918,-98.055,5,3.1,us1000dsw1
20180426,33.3796667,-116.2983333,13.95,3.94,ci37924223
20180427,43.574,-105.2795,0,3,us1000dtkp
20180428,36.1026,-97.8347,5,3,us1000dttx
20180429,31.2555,-115.616,9.36,3.51,ci38160704
20180429,36.2968333,-83.3895,21.17,3.1,se60197892
20180429,43.697,-105.3162,0,3.1,us1000dueu
20180429,47.238,-120.7653333,1.43,3.32,uw61382986
20180430,43.5715,-105.4022,0,3.4,us1000dxzi
20180430,43.6886,-105.2651,0,3.2,us1000dxzq
20180430,37.8736667,-121.988,6.05,3.3,nc73008716
20180430,36.4609,-98.7946,5.364,3.2,us1000dun8
20180501,28.9476,-98.0015,5,4,us1000dvdg
20180501,32.7838333,-118.4446667,7.73,3.28,ci38161664
20180501,32.7983333,-118.4455,7.74,3.39,ci38161632
20180501,32.7871667,-118.439,8.42,3.74,ci38161520
20180501,31.5146667,-115.615,12.58,3.29,ci38161496
20180502,43.8375,-105.2148,0,3.3,us1000e1cz
20180504,39.3031667,-122.7735,12.26,3.04,nc73010506
20180506,27.871,-88.6778,10,4.6,us1000dzed
20180506,44.7516667,-110.9641667,10.75,3.05,uu60280577
20180507,43.6182,-105.3769,0,3.3,us1000e2yn
20180508,43.7347,-78.949,5.05,3,us1000e121
20180508,43.8248,-105.2875,0,3.5,us1000e0zw
20180508,34.0176667,-116.8003333,12.66,3.2,ci38167864
20180508,34.016,-116.7798333,12.89,4.49,ci38167848
20180509,36.5352,-98.9636,5.829,3,us1000e1fp
20180509,31.9471667,-116.2928333,20.08,3.22,ci38168952
20180510,43.6443,-105.3046,0,3.2,us1000e28n
20180510,47.5796,-92.7109,0,3,us1000e7qy
20180510,38.7995,-122.7831667,-0.22,3.1,nc73014286
20180510,38.81,-122.7971667,1.89,4.19,nc73014276
20180512,43.5053,-105.3918,0,3.1,us1000e3nf
20180513,36.0716,-97.5655,7.435,3.7,us1000e4bx
20180513,41.2895,-116.2548,10.7,3.2,nn00634933
20180513,33.0448333,-115.9288333,1.35,3.25,ci38172320
20180513,33.056,-115.9193333,1.51,3.52,ci38172104
20180513,33.043,-115.9193333,2.16,3.41,ci38171808
20180513,33.048,-115.9243333,1.94,3.19,ci38171784
20180513,33.0406667,-115.9205,2.66,3.69,ci37186460
20180513,33.0446667,-115.9178333,6.62,3.49,ci38171768
20180513,33.0478333,-115.9186667,2.27,3.46,ci38171760
20180514,46.8418,-112.5282,10,3.1,us1000e4qa
20180514,46.8379,-112.542,13.64,3.6,us1000e4n4
20180514,36.0706,-97.5685,8.172,3,us1000e4kx
20180514,41.6636658,-124.857666,13.47,3.2,nc73016111
20180514,36.0713,-97.5655,6.858,4,us1000e4il
20180514,36.0718,-97.5679,7.949,3,us1000e4hg
20180515,36.0725,-97.5641,6.29,4,us1000e5gd
20180515,37.8053333,-122.202,8.77,3.45,nc73016050
20180516,37.257,-121.6341667,5.28,3.15,nc73016870
20180517,36.0674,-97.5709,6.077,3.7,us1000e7i8
20180518,31.3298333,-114.3395,5.94,3.11,ci37943063
20180518,31.453,-114.3983333,5.94,3.33,ci37942927
20180519,33.4958333,-116.8083333,2.62,3.45,ci37944431
20180519,32.4813,-97.1671,5,3.4,us1000e8d4
20180523,35.6805,-97.3925,5.467,3.4,us1000eaat
20180526,36.6603333,-121.2786667,2.32,3.1,nc73021190
20180526,35.9936,-96.7497,4.372,3.2,us1000ecsk
20180528,31.1319,-103.2235,5,3,us1000edj5
20180530,37.9756667,-122.0578333,15.63,3,nc73023166
20180530,33.9241667,-116.3225,8.74,3.77,ci37952751
20180530,42.6666,-111.4583,5,3.3,us1000eef3
20180601,28.7714,-98.5161,8.42,3.1,us1000ege4
20180602,28.7924,-98.1014,5,3,us1000ehae
20180603,31.1606,-103.2473,3.61,3.1,us1000ehtw
20180603,40.6256667,-123.2111667,29.41,3,nc73024816
20180603,31.1197,-103.2372,6.77,3.1,us1000ehr0
20180604,36.817,-97.6114,5.712,3.1,us1000einw
20180604,36.6968,-97.6837,6.788,3.2,us1000eif9
20180605,31.8501667,-116.3445,22.01,3.6,ci37957087
20180606,39.4002,-119.9753,6.7,3,nn00638434
20180606,36.2309,-97.2945,7.069,3,us1000ejjb
20180606,39.4044,-119.9753,7.5,3.1,nn00638386
20180607,36.286,-97.5091,6.281,3.1,us1000ek9m
20180608,34.1145,-116.9236667,3.96,3.41,ci38193896
20180608,36.286,-97.5107,6.597,3.2,us1000elhr
20180608,39.2758333,-123.2333333,5.45,3.72,nc73027396
20180608,48.8251667,-123.207,58.21,3.19,uw61383502
20180609,36.764,-98.062,9.5,4.4,us1000em4c
20180611,36.4909,-98.6218,5.851,3.1,us1000enlc
20180611,29.5088,-105.0258,10,3.6,us1000en3f
20180612,43.9716,-105.2252,0,3.2,us1000erm4
20180614,36.1901,-106.9626,5,3,us1000ertd
20180615,36.0742,-97.5593,6.615,4,us1000ess6
20180615,43.7308,-105.3815,0,3.2,us1000esrk
20180615,43.5295,-105.453,0,3.4,us1000exdw
20180616,43.7667,-105.338,0,3.3,us1000etg3
20180617,33.1351667,-115.6273333,5.15,3.63,ci38199368
20180617,36.0677,-97.5723,6.252,3.3,us1000etmd
20180618,37.3495,-97.973,5,3.1,us1000euy3
20180619,36.2788,-97.5072,8.366,3.8,us1000evlh
20180619,35.3674,-98.0687,6.614,3.1,us1000evle
20180619,38.142,-112.5708333,9.64,3.12,uu60286212
20180620,43.8077,-105.3386,0,3.2,us1000ewsx
20180620,32.6068333,-117.5406667,17.8,3.46,ci38201312
20180620,34.9466667,-116.7413333,4.43,3.32,ci38201136
20180622,36.6684,-98.7615,6.545,3,us1000ez6e
20180622,37.9911667,-121.7205,10.4,3.24,nc73034206
20180622,36.1016,-97.8355,5.048,3.2,us1000ey9c
20180623,36.463,-121.0016667,8.73,3.06,nc73034736
20180626,36.1699,-106.9229,2.8,3,us1000f1x7
20180627,43.7932,-105.0334,0,3.4,us2000fw1z
20180627,37.2998,-97.4185,5,3.2,us1000f3bb
20180628,38.8331667,-122.8018333,1.42,3.22,nc73037206
20180630,34.942,-116.6586667,8.18,3.07,ci37272234
20180630,34.9408333,-116.6601667,9.44,3.13,ci37272194
20180630,35.3761,-98.1118,11.976,3.1,us2000fs0u
20180630,41.3841,-100.1549,5,4.1,us2000frxi
20180701,43.6125,-108.374,5,3,us2000ftas
20180701,43.7519,-105.3539,0,3.3,us2000ft7l
20180701,41.3603,-100.129,5,3.9,us2000fsv1
20180701,41.3582,-100.1129,5,3.7,us2000fsuc
20180701,35.8891,-97.2831,6.283,3.2,us2000ftb2
20180702,35.8906,-97.2822,6.136,3.5,us2000fv2v
20180702,45.724,-112.1883,5,3.3,us2000fuw5
20180702,41.404,-100.1756,5,3.8,us2000fu0i
20180702,35.9739,-97.7967,5.676,3,us2000ftxu
20180702,36.7628,-98.0658,6.792,3.1,us2000fte1
20180703,32.0171667,-114.9836667,19.11,3.07,ci37274218
20180703,36.9661,-104.8611,8.1,3.1,us2000fwa5
20180703,41.398,-100.1417,3.06,3.6,us2000fw8c
20180705,35.8945,-115.7758,8.6,4.5,nn00642964
20180706,45.2366,-106.8652,0,3.1,us2000g2zs
20180707,36.9859,-97.4955,5.353,3.4,us2000fzbf
20180707,43.6247,-105.272,0,3.2,us2000fz88
20180707,34.8028333,-116.2788333,3.14,3.55,ci37275802
20180707,41.2208,-116.2746,4.1,3.3,nn00643364
20180710,27.7479,-105.6469,10,4.2,us2000g1j3
20180710,36.848,-97.6983,7.906,3.1,us2000g13l
20180710,34.0108333,-117.5846667,4.31,3.57,ci37277082
20180710,36.2977,-97.5297,7.735,3.4,us2000g0xg
20180710,37.1251667,-121.5265,7.26,3.06,nc73042391
20180711,43.7882,-105.3031,0,3.5,us2000g2g1
20180711,43.9703,-105.4402,0,3,us2000g7gl
20180711,38.0585,-112.4008333,6.5,3.12,uu60288487
20180711,44.613,-124.3475,25.41,3,uw61395262
20180712,43.6078,-105.3498,0,3.1,us2000g7yf
20180713,31.2377,-103.5585,2.67,3,us2000g4kt
20180713,44.3006,-114.9698,5,3.2,us2000g4dj
20180713,36.4543,-98.7663,8.725,3.2,us2000g3qk
20180716,43.6636,-105.1466,0,3.4,us2000g6h6
20180716,43.7726,-105.3538,0,3.4,us2000g9te
20180717,35.655,-97.4134,6,3.1,us2000g7ar
20180718,36.6572,-98.467,7.343,3.2,us2000g7ps
20180718,36.6571,-98.4679,7.309,3,us2000g7p9
20180720,35.8972,-97.2759,6.659,3.1,us2000ga51
20180720,35.8955,-97.2745,7.285,3,us2000ga2d
20180721,43.017,-100.5643,5,3.2,us2000gahm
20180723,33.9305,-116.8238333,5.97,3.03,ci38228176
20180724,35.6707,-97.406,7.139,3.3,us2000gd45
20180724,35.6711,-97.4003,6.654,3.2,us2000gd18
20180724,43.7308,-105.2819,0,3.5,us2000gcz8
20180724,45.7115,-112.121,10.34,3.3,us2000gccd
20180725,31.9713333,-116.2836667,18.32,3.02,ci38230200
20180725,31.9508333,-116.299,15.83,4.19,ci38230144
20180725,45.08,-106.7214,0,3,us2000ghb8
20180726,36.4462,-98.7791,7.796,3.3,us2000gesi
20180726,35.7956,-97.1937,5.407,3,us2000gerv
20180726,34.0036667,-117.0195,16.03,3.06,ci38230752
20180726,39.232,-120.1126667,3.03,3.47,nc73056106
20180726,41.3812,-100.1229,1.23,3.6,us2000ge60
20180726,38.8253333,-122.8065,2.57,3.44,nc73055751
20180727,36.8475,-97.6964,6.883,3.3,us2000gf2c
20180727,36.6324,-98.5139,6.325,3.1,us2000gf1m
20180728,36.7748333,-121.4168333,10.76,3.4,nc73058601
20180728,31.3913333,-114.3925,5.94,3.5,ci38231872
20180728,31.1809,-114.3925,6.37,4.3,us1000g1y8
20180728,31.3986,-114.3941,10,4.8,us2000gft1
20180728,31.1845,-114.3418,10,4.3,us2000gilt
20180729,43.6022,-105.0396,0,3.4,us2000ggum
20180729,31.8983333,-115.8495,6.57,4.02,ci38232616
20180730,38.0828333,-122.4096667,11.95,3.66,nc73061391
20180731,36.7774,-98.6821,11.247,3.2,us2000ghwx
20180801,35.0409,-97.5912,6.139,3.4,us2000giuy
20180803,36.482,-97.7331,4.843,3.2,us1000g2zl
20180804,33.9323333,-116.8278333,6.18,3.13,ci38237088
20180806,31.9031667,-115.8373333,7.78,3.25,ci38239744
20180806,36.4561,-98.7891,6.28,3,us1000g426
20180808,32.9146,-109.6475,0,3,us1000g5kk
20180808,36.2135,-97.5522,6.676,3,us1000g5k4
20180808,31.9001667,-115.8408333,6.12,3.07,ci38240800
20180808,36.8451,-97.6978,6.957,3.4,us1000g566
20180809,43.6721,-105.2941,0,3.1,us1000g920
20180809,31.7756667,-115.5946667,9.68,3.09,ci38241440
20180810,31.7686667,-115.6191667,14.92,3.05,ci38241952
20180811,43.6096,-105.279,0,3.4,us1000gaix
20180811,46.6933,-113.4831,13.03,3.7,us1000g6tg
20180812,45.0788,-106.7309,0,3,us1000g798
20180812,38.4395,-118.8417,11.1,3.3,nn00649919
20180813,43.5664,-105.3106,0,3,us1000gbhk
20180813,34.9882,-97.5381,3.692,3,us1000g8aj
20180813,43.8105,-105.3483,0,3.2,us1000gbhi
20180813,36.5158,-99.0066,5.93,3,us1000g87d
20180813,43.7379,-105.2645,0,3,us1000gbhh
20180814,35.8981667,-120.4458333,6.58,3.49,nc73069930
20180814,43.5297,-105.2245,0,3.4,us1000g96x
20180815,37.3567,-97.9802,5,3,us1000g9kt
20180815,33.4771667,-116.8033333,1.89,4.41,ci38245496
20180816,43.623,-105.4322,0,3.1,us1000gas3
20180816,38.8021667,-122.7783333,2.39,3.27,nc73071866
20180817,41.1455,-123.9838333,23.4,3.19,nc73072796
20180817,40.6788333,-124.8975,23.6,3.35,nc73072741
20180817,31.8976667,-115.8341667,8.8,3.23,ci38250552
20180818,34.2986667,-116.9341667,3.98,3.16,ci38252192
20180819,32.3974991,-117.760498,29.84,3.13,ci38252568
20180820,33.4875,-116.8061667,2.12,3.13,ci38253816
20180822,43.55,-105.3376,0,3.1,us2000h61v
20180822,39.2467,-99.046,5,3.7,us1000gfe0
20180822,43.3309,-110.9146,1.08,3.1,us1000gfb0
20180824,39.7504,-108.3896,6.04,4.1,us1000ggmk
20180824,36.9806,-104.8615,7.94,3.3,us1000ggic
20180824,36.9477,-104.8541,6.8,3.6,us1000ggha
20180825,43.7781,-105.3123,0,3.4,us1000ghcd
20180825,39.729,-108.4262,3.24,3.4,us1000gh7l
20180826,43.6224,-105.3089,0,3.1,us1000ghnl
20180826,40.2913333,-124.5805,18.01,3.03,nc73076125
20180827,33.8978333,-116.2145,7.18,3.03,ci38260864
20180827,37.3656,-97.9945,5,3.4,us1000ghvz
20180829,37.3549,-97.859,9.75,3,us2000h54t
20180829,40.7737,-108.7452,4.03,3.3,us1000gjem
20180829,36.4571,-98.8042,4.87,3.2,us1000gjab
20180829,34.135,-117.771,4.44,3.39,ci38038079
20180829,34.1363333,-117.7746667,5.46,4.38,ci38038071
20180830,39.2371667,-120.1093333,2.09,3.75,nc73078235
20180830,37.3356,-97.8648,5,3.9,us2000h5nn
20180830,43.6102,-105.1738,0,3.2,us2000h5m1
20180830,37.361,-97.851,10.32,3.2,us2000h585
20180830,37.3722,-97.8452,5,3.1,us2000h551
20180831,37.3866,-97.9537,5,3,us2000h5vk
20180901,33.4878333,-116.8065,2.28,3.13,ci38043999
20180901,38.8263333,-122.8115,1.59,3.76,nc73078885
20180901,32.0881667,-115.023,20,3.99,ci38043735
20180902,38.0713333,-122.2258333,8.04,3.29,nc73079240
20180903,31.1396,-103.2517,5,3,us2000h7e7
20180903,37.4673333,-121.8196667,7.79,3.4,nc73079795
20180904,43.7666,-105.4375,0,3.4,us2000h8b7
20180904,31.9613,-94.4343,5,3.5,us2000h85v
20180905,43.887,-105.2716,0,3.3,us2000h8y1
20180905,43.5872,-105.172,0,3.4,us2000hgji
20180906,43.7741,-105.3675,0,3.3,us2000h9ry
20180907,33.4828333,-116.8026667,1.94,3.21,ci38050879
20180908,42.6355,-111.4818,10.21,3,us2000hb70
20180908,39.1329,-116.0958,1.2,3,nn00655590
20180908,36.4603,-98.7576,7.664,3.5,us2000hb2a
20180908,31.8488333,-117.1963333,26.1,3.75,ci38052847
20180908,37.1983,-97.7742,6.46,3.7,us2000haw4
20180908,34.4358333,-116.899,2.5,3,ci38052575
20180909,31.2365,-115.6705,12.13,3.43,ci38054071
20180909,48.275,-123.0391667,23.09,3.26,uw61426956
20180909,36.489,-98.7253,7.712,3.5,us2000hbb0
20180910,43.5514,-105.1563,0,3.3,us2000hgse
20180910,43.7001,-105.3725,0,3.5,us2000hc2p
20180911,36.2153,-97.5688,6.708,3.3,us2000hcrq
20180912,31.5816667,-114.401,8.65,3.45,ci38057687
20180912,38.7653333,-112.7343333,-0.02,3.82,uu60296322
20180913,44.9825,-106.7733,0,3,us2000he5k
20180913,36.8261,-98.4513,3.145,3,us2000he3c
20180913,37.3406,-97.9786,5.3,3.1,us2000hdv1
20180914,43.8776,-105.5534,0,3.3,us2000hepk
20180915,43.5495,-105.3593,0,3.3,us2000hf8a
20180917,43.894,-105.3789,0,3.1,us2000hjr0
20180917,44.0152,-105.3225,0,3.1,us2000hfxh
20180918,42.5869,-111.1523,6.23,3.3,us2000hgat
20180918,32.3201667,-115.2208333,25.99,3.08,ci38064031
20180919,35.8444,-97.3384,4.48,3,us2000hgzj
20180920,34.1016667,-117.31,15.89,3.43,ci37361730
